seq,is_true,is_ignore,path,x0,x1,y0,y1,col
9,FALSE,FALSE,mainz_000001_033096_leftImg8bit_gF_8550.png,1615,1647,236,332,g
10,FALSE,FALSE,mainz_000001_033096_leftImg8bit_gF_8551.png,1627,1659,246,342,g
11,FALSE,FALSE,mainz_000001_033096_leftImg8bit_gF_8552.png,606,638,-35,61,g
12,FALSE,FALSE,mainz_000001_033096_leftImg8bit_gF_8553.png,608,640,-27,69,g
13,FALSE,FALSE,mainz_000001_033096_leftImg8bit_gF_8554.png,684,716,24,120,g
14,FALSE,FALSE,mainz_000001_033096_leftImg8bit_gF_8555.png,1654,1686,248,344,g
15,FALSE,FALSE,mainz_000001_033096_leftImg8bit_gF_8556.png,898,930,67,163,g
16,FALSE,FALSE,mainz_000001_033096_leftImg8bit_gF_8557.png,840,872,-37,59,g
17,FALSE,FALSE,mainz_000001_033096_leftImg8bit_gF_8558.png,1616,1648,180,276,g
0,FALSE,FALSE,mainz_000001_033329_leftImg8bit_rF_8559.png,1687,1719,418,514,r
1,FALSE,FALSE,mainz_000001_033329_leftImg8bit_rF_8560.png,1735,1767,433,529,r
2,FALSE,FALSE,mainz_000001_033329_leftImg8bit_gF_8561.png,133,165,-35,61,g
3,FALSE,FALSE,mainz_000001_033329_leftImg8bit_gF_8562.png,63,95,-20,76,g
4,FALSE,FALSE,mainz_000001_033329_leftImg8bit_gF_8563.png,2017,2049,126,222,g
5,FALSE,FALSE,mainz_000001_033329_leftImg8bit_gF_8564.png,2019,2051,73,169,g
6,FALSE,FALSE,mainz_000001_033329_leftImg8bit_gF_8565.png,1978,2010,32,128,g
0,FALSE,FALSE,mainz_000001_033437_leftImg8bit_gF_8566.png,1636,1668,73,169,g
1,FALSE,FALSE,mainz_000001_033437_leftImg8bit_gF_8567.png,1020,1052,128,224,g
0,FALSE,FALSE,mainz_000001_033603_leftImg8bit_gF_8568.png,942,974,145,241,g
1,FALSE,FALSE,mainz_000001_033603_leftImg8bit_gF_8569.png,1094,1126,-2,94,g
2,FALSE,FALSE,mainz_000001_033603_leftImg8bit_gF_8570.png,628,660,134,230,g
3,FALSE,FALSE,mainz_000001_033603_leftImg8bit_gF_8571.png,1292,1324,-9,87,g
4,FALSE,FALSE,mainz_000001_033603_leftImg8bit_gF_8572.png,919,951,121,217,g
5,FALSE,FALSE,mainz_000001_033603_leftImg8bit_gF_8573.png,1319,1351,-26,70,g
6,FALSE,FALSE,mainz_000001_033603_leftImg8bit_gF_8574.png,1309,1341,-16,80,g
0,FALSE,FALSE,mainz_000001_034033_leftImg8bit_gF_8575.png,990,1022,231,327,g
1,FALSE,FALSE,mainz_000001_034033_leftImg8bit_gF_8576.png,1005,1037,230,326,g
0,FALSE,FALSE,mainz_000001_034209_leftImg8bit_rF_8577.png,810,842,-28,68,r
1,FALSE,FALSE,mainz_000001_034209_leftImg8bit_gF_8578.png,807,839,-45,51,g
2,FALSE,FALSE,mainz_000001_034209_leftImg8bit_gF_8579.png,1174,1206,361,457,g
0,FALSE,FALSE,mainz_000001_034394_leftImg8bit_rF_8580.png,1327,1359,421,517,r
1,FALSE,FALSE,mainz_000001_034394_leftImg8bit_gF_8581.png,881,913,-42,54,g
2,FALSE,FALSE,mainz_000001_034394_leftImg8bit_gF_8582.png,1970,2002,246,342,g
0,FALSE,FALSE,mainz_000001_034508_leftImg8bit_rF_8583.png,1055,1087,-27,69,r
1,FALSE,FALSE,mainz_000001_034508_leftImg8bit_rF_8584.png,1259,1291,1,97,r
2,FALSE,FALSE,mainz_000001_034508_leftImg8bit_gF_8585.png,1032,1064,34,130,g
3,FALSE,FALSE,mainz_000001_034508_leftImg8bit_gF_8586.png,1274,1306,-36,60,g
4,FALSE,FALSE,mainz_000001_034508_leftImg8bit_gF_8587.png,303,335,-60,36,g
5,FALSE,FALSE,mainz_000001_034508_leftImg8bit_gF_8588.png,1207,1239,10,106,g
6,FALSE,FALSE,mainz_000001_034508_leftImg8bit_gF_8589.png,632,664,19,115,g
7,FALSE,FALSE,mainz_000001_034508_leftImg8bit_gF_8590.png,1007,1039,-30,66,g
0,FALSE,FALSE,mainz_000001_034681_leftImg8bit_rF_8591.png,1645,1677,419,515,r
1,FALSE,FALSE,mainz_000001_034681_leftImg8bit_rF_8592.png,1655,1687,417,513,r
0,FALSE,FALSE,mainz_000001_035293_leftImg8bit_rF_8593.png,1707,1739,-23,73,r
1,FALSE,FALSE,mainz_000001_035293_leftImg8bit_rF_8594.png,1523,1555,391,487,r
2,FALSE,FALSE,mainz_000001_035293_leftImg8bit_rF_8595.png,905,937,-29,67,r
3,FALSE,FALSE,mainz_000001_035293_leftImg8bit_rF_8596.png,1029,1061,377,473,r
4,FALSE,FALSE,mainz_000001_035293_leftImg8bit_rF_8597.png,1182,1214,326,422,r
5,FALSE,FALSE,mainz_000001_035293_leftImg8bit_rF_8598.png,1095,1127,379,475,r
6,FALSE,FALSE,mainz_000001_035293_leftImg8bit_rF_8599.png,1063,1095,377,473,r
7,FALSE,FALSE,mainz_000001_035293_leftImg8bit_rF_8600.png,1102,1134,379,475,r
8,FALSE,FALSE,mainz_000001_035293_leftImg8bit_gF_8601.png,1379,1411,327,423,g
9,FALSE,FALSE,mainz_000001_035293_leftImg8bit_gF_8602.png,913,945,-57,39,g
10,FALSE,FALSE,mainz_000001_035293_leftImg8bit_gF_8603.png,1116,1148,93,189,g
11,FALSE,FALSE,mainz_000001_035293_leftImg8bit_gF_8604.png,1762,1794,297,393,g
0,FALSE,FALSE,mainz_000001_035585_leftImg8bit_rF_8605.png,1617,1649,406,502,r
1,FALSE,FALSE,mainz_000001_035585_leftImg8bit_gF_8606.png,1939,1971,29,125,g
2,FALSE,FALSE,mainz_000001_035585_leftImg8bit_gF_8607.png,1090,1122,366,462,g
3,FALSE,FALSE,mainz_000001_035585_leftImg8bit_gF_8608.png,692,724,373,469,g
4,FALSE,FALSE,mainz_000001_035585_leftImg8bit_gF_8609.png,1915,1947,-4,92,g
5,FALSE,FALSE,mainz_000001_035585_leftImg8bit_gF_8610.png,1914,1946,43,139,g
6,FALSE,FALSE,mainz_000001_035585_leftImg8bit_gF_8611.png,930,962,123,219,g
7,FALSE,FALSE,mainz_000001_035585_leftImg8bit_gF_8612.png,1278,1310,382,478,g
8,FALSE,FALSE,mainz_000001_035585_leftImg8bit_gF_8613.png,1743,1775,429,525,g
9,FALSE,FALSE,mainz_000001_035585_leftImg8bit_gF_8614.png,1091,1123,359,455,g
0,FALSE,FALSE,mainz_000001_035963_leftImg8bit_rF_8615.png,1575,1607,210,306,r
1,FALSE,FALSE,mainz_000001_035963_leftImg8bit_rF_8616.png,409,441,203,299,r
2,FALSE,FALSE,mainz_000001_035963_leftImg8bit_rF_8617.png,985,1017,385,481,r
0,FALSE,FALSE,mainz_000001_036115_leftImg8bit_rF_8618.png,1111,1143,428,524,r
0,FALSE,FALSE,mainz_000001_036240_leftImg8bit_rF_8619.png,1876,1908,342,438,r
1,FALSE,FALSE,mainz_000001_036240_leftImg8bit_rF_8620.png,716,748,-28,68,r
2,FALSE,FALSE,mainz_000001_036240_leftImg8bit_rF_8621.png,884,916,369,465,r
3,FALSE,FALSE,mainz_000001_036240_leftImg8bit_rF_8622.png,844,876,398,494,r
4,FALSE,FALSE,mainz_000001_036240_leftImg8bit_rF_8623.png,641,673,-29,67,r
5,FALSE,FALSE,mainz_000001_036240_leftImg8bit_rF_8624.png,1092,1124,344,440,r
6,FALSE,FALSE,mainz_000001_036240_leftImg8bit_gF_8625.png,1670,1702,216,312,g
7,FALSE,FALSE,mainz_000001_036240_leftImg8bit_gF_8626.png,1104,1136,277,373,g
8,FALSE,FALSE,mainz_000001_036240_leftImg8bit_gF_8627.png,1539,1571,260,356,g
0,FALSE,FALSE,mainz_000001_036412_leftImg8bit_rF_8628.png,1132,1164,117,213,r
1,FALSE,FALSE,mainz_000001_036412_leftImg8bit_rF_8629.png,1399,1431,76,172,r
2,FALSE,FALSE,mainz_000001_036412_leftImg8bit_rF_8630.png,1191,1223,374,470,r
3,FALSE,FALSE,mainz_000001_036412_leftImg8bit_rF_8631.png,774,806,257,353,r
4,FALSE,FALSE,mainz_000001_036412_leftImg8bit_rF_8632.png,937,969,382,478,r
5,FALSE,FALSE,mainz_000001_036412_leftImg8bit_rF_8633.png,1329,1361,-25,71,r
6,FALSE,FALSE,mainz_000001_036412_leftImg8bit_rF_8634.png,900,932,1,97,r
7,FALSE,FALSE,mainz_000001_036412_leftImg8bit_rF_8635.png,822,854,385,481,r
8,FALSE,FALSE,mainz_000001_036412_leftImg8bit_rF_8636.png,414,446,333,429,r
9,FALSE,FALSE,mainz_000001_036412_leftImg8bit_rF_8637.png,1162,1194,323,419,r
10,FALSE,FALSE,mainz_000001_036412_leftImg8bit_rF_8638.png,1054,1086,-2,94,r
11,FALSE,FALSE,mainz_000001_036412_leftImg8bit_rF_8639.png,433,465,332,428,r
12,FALSE,FALSE,mainz_000001_036412_leftImg8bit_gF_8640.png,1941,1973,319,415,g
13,FALSE,FALSE,mainz_000001_036412_leftImg8bit_gF_8641.png,1634,1666,-31,65,g
14,FALSE,FALSE,mainz_000001_036412_leftImg8bit_gF_8642.png,1041,1073,59,155,g
15,FALSE,FALSE,mainz_000001_036412_leftImg8bit_gF_8643.png,984,1016,69,165,g
16,FALSE,FALSE,mainz_000001_036412_leftImg8bit_gF_8644.png,944,976,66,162,g
17,FALSE,FALSE,mainz_000001_036412_leftImg8bit_gF_8645.png,1169,1201,-1,95,g
18,FALSE,FALSE,mainz_000001_036412_leftImg8bit_gF_8646.png,1684,1716,1,97,g
19,FALSE,FALSE,mainz_000001_036412_leftImg8bit_gF_8647.png,746,778,-41,55,g
0,FALSE,FALSE,mainz_000001_037170_leftImg8bit_rF_8648.png,1090,1122,250,346,r
1,FALSE,FALSE,mainz_000001_037170_leftImg8bit_gF_8649.png,568,600,24,120,g
0,FALSE,FALSE,mainz_000001_037411_leftImg8bit_rF_8650.png,771,803,-28,68,r
1,FALSE,FALSE,mainz_000001_037411_leftImg8bit_gF_8651.png,779,811,10,106,g
2,FALSE,FALSE,mainz_000001_037411_leftImg8bit_gF_8652.png,609,641,354,450,g
3,FALSE,FALSE,mainz_000001_037411_leftImg8bit_gF_8653.png,470,502,50,146,g
0,FALSE,FALSE,mainz_000001_037736_leftImg8bit_gF_8654.png,775,807,184,280,g
1,FALSE,FALSE,mainz_000001_037736_leftImg8bit_gF_8655.png,1008,1040,54,150,g
2,FALSE,FALSE,mainz_000001_037736_leftImg8bit_gF_8656.png,751,783,-11,85,g
3,FALSE,FALSE,mainz_000001_037736_leftImg8bit_gF_8657.png,783,815,-25,71,g
4,FALSE,FALSE,mainz_000001_037736_leftImg8bit_gF_8658.png,870,902,319,415,g
5,FALSE,FALSE,mainz_000001_037736_leftImg8bit_gF_8659.png,1487,1519,-31,65,g
0,FALSE,FALSE,mainz_000001_037905_leftImg8bit_rF_8660.png,849,881,338,434,r
1,FALSE,FALSE,mainz_000001_037905_leftImg8bit_gF_8661.png,661,693,-13,83,g
2,FALSE,FALSE,mainz_000001_037905_leftImg8bit_gF_8662.png,733,765,-61,35,g
3,FALSE,FALSE,mainz_000001_037905_leftImg8bit_gF_8663.png,1392,1424,-57,39,g
4,FALSE,FALSE,mainz_000001_037905_leftImg8bit_gF_8664.png,872,904,30,126,g
5,FALSE,FALSE,mainz_000001_037905_leftImg8bit_gF_8665.png,670,702,21,117,g
6,FALSE,FALSE,mainz_000001_037905_leftImg8bit_gF_8666.png,861,893,-46,50,g
7,FALSE,FALSE,mainz_000001_037905_leftImg8bit_gF_8667.png,623,655,-20,76,g
8,FALSE,FALSE,mainz_000001_037905_leftImg8bit_gF_8668.png,740,772,41,137,g
0,FALSE,FALSE,mainz_000001_038026_leftImg8bit_gF_8669.png,-10,22,-12,84,g
1,FALSE,FALSE,mainz_000001_038026_leftImg8bit_gF_8670.png,1748,1780,-23,73,g
2,FALSE,FALSE,mainz_000001_038026_leftImg8bit_gF_8671.png,626,658,4,100,g
3,FALSE,FALSE,mainz_000001_038026_leftImg8bit_gF_8672.png,986,1018,-11,85,g
4,FALSE,FALSE,mainz_000001_038026_leftImg8bit_gF_8673.png,1956,1988,130,226,g
0,FALSE,FALSE,mainz_000001_038191_leftImg8bit_rF_8674.png,1192,1224,-17,79,r
1,FALSE,FALSE,mainz_000001_038191_leftImg8bit_rF_8675.png,1689,1721,-23,73,r
2,FALSE,FALSE,mainz_000001_038191_leftImg8bit_gF_8676.png,418,450,340,436,g
3,FALSE,FALSE,mainz_000001_038191_leftImg8bit_gF_8677.png,1146,1178,-25,71,g
0,FALSE,FALSE,mainz_000001_038347_leftImg8bit_rF_8678.png,1420,1452,383,479,r
1,FALSE,FALSE,mainz_000001_038347_leftImg8bit_gF_8679.png,1413,1445,24,120,g
2,FALSE,FALSE,mainz_000001_038347_leftImg8bit_gF_8680.png,1419,1451,356,452,g
3,FALSE,FALSE,mainz_000001_038347_leftImg8bit_gF_8681.png,1424,1456,-11,85,g
0,FALSE,FALSE,mainz_000001_038768_leftImg8bit_gF_8682.png,199,231,-19,77,g
1,FALSE,FALSE,mainz_000001_038768_leftImg8bit_gF_8683.png,118,150,-59,37,g
2,FALSE,FALSE,mainz_000001_038768_leftImg8bit_gF_8684.png,346,378,-52,44,g
3,FALSE,FALSE,mainz_000001_038768_leftImg8bit_gF_8685.png,1085,1117,130,226,g
4,FALSE,FALSE,mainz_000001_038768_leftImg8bit_gF_8686.png,1095,1127,139,235,g
5,FALSE,FALSE,mainz_000001_038768_leftImg8bit_gF_8687.png,1257,1289,-46,50,g
0,FALSE,FALSE,mainz_000001_038955_leftImg8bit_rF_8688.png,1591,1623,258,354,r
1,FALSE,FALSE,mainz_000001_038955_leftImg8bit_rF_8689.png,810,842,-28,68,r
2,FALSE,FALSE,mainz_000001_038955_leftImg8bit_gF_8690.png,1015,1047,65,161,g
3,FALSE,FALSE,mainz_000001_038955_leftImg8bit_gF_8691.png,1638,1670,279,375,g
4,FALSE,FALSE,mainz_000001_038955_leftImg8bit_gF_8692.png,1490,1522,95,191,g
5,FALSE,FALSE,mainz_000001_038955_leftImg8bit_gF_8693.png,925,957,49,145,g
6,FALSE,FALSE,mainz_000001_038955_leftImg8bit_gF_8694.png,1650,1682,68,164,g
7,FALSE,FALSE,mainz_000001_038955_leftImg8bit_gF_8695.png,1020,1052,43,139,g
8,FALSE,FALSE,mainz_000001_038955_leftImg8bit_gF_8696.png,1011,1043,-6,90,g
9,FALSE,FALSE,mainz_000001_038955_leftImg8bit_gF_8697.png,1054,1086,338,434,g
0,FALSE,FALSE,mainz_000001_039075_leftImg8bit_rF_8698.png,985,1017,-27,69,r
1,FALSE,FALSE,mainz_000001_039075_leftImg8bit_gF_8699.png,841,873,165,261,g
2,FALSE,FALSE,mainz_000001_039075_leftImg8bit_gF_8700.png,860,892,-60,36,g
3,FALSE,FALSE,mainz_000001_039075_leftImg8bit_gF_8701.png,1262,1294,64,160,g
4,FALSE,FALSE,mainz_000001_039075_leftImg8bit_gF_8702.png,1106,1138,71,167,g
5,FALSE,FALSE,mainz_000001_039075_leftImg8bit_gF_8703.png,574,606,-61,35,g
0,FALSE,FALSE,mainz_000001_039470_leftImg8bit_gF_8704.png,125,157,198,294,g
1,FALSE,FALSE,mainz_000001_039470_leftImg8bit_gF_8705.png,818,850,-50,46,g
0,FALSE,FALSE,mainz_000001_039943_leftImg8bit_gF_8706.png,1420,1452,237,333,g
1,FALSE,FALSE,mainz_000001_039943_leftImg8bit_gF_8707.png,1159,1191,90,186,g
2,FALSE,FALSE,mainz_000001_039943_leftImg8bit_gF_8708.png,1624,1656,199,295,g
3,FALSE,FALSE,mainz_000001_039943_leftImg8bit_gF_8709.png,964,996,221,317,g
4,FALSE,FALSE,mainz_000001_039943_leftImg8bit_gF_8710.png,1603,1635,196,292,g
5,FALSE,FALSE,mainz_000001_039943_leftImg8bit_gF_8711.png,1680,1712,146,242,g
6,FALSE,FALSE,mainz_000001_039943_leftImg8bit_gF_8712.png,1678,1710,156,252,g
0,FALSE,FALSE,mainz_000001_040195_leftImg8bit_gF_8713.png,1180,1212,-30,66,g
0,FALSE,FALSE,mainz_000001_041172_leftImg8bit_gF_8714.png,1083,1115,234,330,g
1,FALSE,FALSE,mainz_000001_041172_leftImg8bit_gF_8715.png,1028,1060,195,291,g
0,FALSE,FALSE,mainz_000001_041284_leftImg8bit_rF_8716.png,783,815,168,264,r
1,FALSE,FALSE,mainz_000001_041284_leftImg8bit_rF_8717.png,1486,1518,-11,85,r
2,FALSE,FALSE,mainz_000001_041284_leftImg8bit_rF_8718.png,982,1014,166,262,r
3,FALSE,FALSE,mainz_000001_041284_leftImg8bit_gF_8719.png,1165,1197,191,287,g
4,FALSE,FALSE,mainz_000001_041284_leftImg8bit_gF_8720.png,659,691,89,185,g
5,FALSE,FALSE,mainz_000001_041284_leftImg8bit_gF_8721.png,1399,1431,285,381,g
6,FALSE,FALSE,mainz_000001_041284_leftImg8bit_gF_8722.png,975,1007,106,202,g
7,FALSE,FALSE,mainz_000001_041284_leftImg8bit_gF_8723.png,152,184,-50,46,g
8,FALSE,FALSE,mainz_000001_041284_leftImg8bit_gF_8724.png,1086,1118,123,219,g
9,FALSE,FALSE,mainz_000001_041284_leftImg8bit_gF_8725.png,406,438,133,229,g
10,FALSE,FALSE,mainz_000001_041284_leftImg8bit_gF_8726.png,1236,1268,149,245,g
11,FALSE,FALSE,mainz_000001_041284_leftImg8bit_gF_8727.png,210,242,2,98,g
12,FALSE,FALSE,mainz_000001_041284_leftImg8bit_gF_8728.png,200,232,33,129,g
13,FALSE,FALSE,mainz_000001_041284_leftImg8bit_gF_8729.png,865,897,48,144,g
14,FALSE,FALSE,mainz_000001_041284_leftImg8bit_gF_8730.png,1192,1224,146,242,g
15,FALSE,FALSE,mainz_000001_041284_leftImg8bit_gF_8731.png,1049,1081,84,180,g
16,FALSE,FALSE,mainz_000001_041284_leftImg8bit_gF_8732.png,730,762,-53,43,g
0,FALSE,FALSE,mainz_000001_041797_leftImg8bit_gF_8733.png,1279,1311,-43,53,g
0,FALSE,FALSE,mainz_000001_041887_leftImg8bit_rF_8734.png,1327,1359,-27,69,r
1,FALSE,FALSE,mainz_000001_041887_leftImg8bit_rF_8735.png,1035,1067,-27,69,r
0,FALSE,FALSE,mainz_000001_041923_leftImg8bit_rF_8736.png,1016,1048,-29,67,r
0,FALSE,FALSE,mainz_000001_042121_leftImg8bit_gF_8737.png,674,706,178,274,g
1,FALSE,FALSE,mainz_000001_042121_leftImg8bit_gF_8738.png,692,724,241,337,g
2,FALSE,FALSE,mainz_000001_042121_leftImg8bit_gF_8739.png,699,731,216,312,g
0,FALSE,FALSE,mainz_000001_042400_leftImg8bit_gF_8740.png,1046,1078,308,404,g
0,FALSE,FALSE,mainz_000001_042851_leftImg8bit_rF_8741.png,931,963,-29,67,r
1,FALSE,FALSE,mainz_000001_042851_leftImg8bit_rF_8742.png,937,969,-28,68,r
0,FALSE,FALSE,mainz_000001_043656_leftImg8bit_gF_8743.png,1187,1219,23,119,g
0,FALSE,FALSE,mainz_000001_043886_leftImg8bit_gF_8744.png,1286,1318,-59,37,g
0,FALSE,FALSE,mainz_000001_044366_leftImg8bit_rF_8745.png,802,834,-28,68,r
1,FALSE,FALSE,mainz_000001_044366_leftImg8bit_rF_8746.png,861,893,89,185,r
2,FALSE,FALSE,mainz_000001_044366_leftImg8bit_rF_8747.png,954,986,40,136,r
3,FALSE,FALSE,mainz_000001_044366_leftImg8bit_rF_8748.png,851,883,-19,77,r
4,FALSE,FALSE,mainz_000001_044366_leftImg8bit_rF_8749.png,873,905,40,136,r
5,FALSE,FALSE,mainz_000001_044366_leftImg8bit_gF_8750.png,1819,1851,378,474,g
6,FALSE,FALSE,mainz_000001_044366_leftImg8bit_gF_8751.png,784,816,-37,59,g
7,FALSE,FALSE,mainz_000001_044366_leftImg8bit_gF_8752.png,627,659,-62,34,g
8,FALSE,FALSE,mainz_000001_044366_leftImg8bit_gF_8753.png,873,905,-4,92,g
0,FALSE,FALSE,mainz_000001_044619_leftImg8bit_gF_8754.png,1048,1080,-58,38,g
0,FALSE,FALSE,mainz_000001_045197_leftImg8bit_rF_8755.png,533,565,-30,66,r
1,FALSE,FALSE,mainz_000001_045197_leftImg8bit_gF_8756.png,1404,1436,71,167,g
2,FALSE,FALSE,mainz_000001_045197_leftImg8bit_gF_8757.png,1509,1541,113,209,g
3,FALSE,FALSE,mainz_000001_045197_leftImg8bit_gF_8758.png,391,423,-36,60,g
4,FALSE,FALSE,mainz_000001_045197_leftImg8bit_gF_8759.png,651,683,-60,36,g
5,FALSE,FALSE,mainz_000001_045197_leftImg8bit_gF_8760.png,383,415,-40,56,g
6,FALSE,FALSE,mainz_000001_045197_leftImg8bit_gF_8761.png,273,305,-40,56,g
7,FALSE,FALSE,mainz_000001_045197_leftImg8bit_gF_8762.png,347,379,-22,74,g
8,FALSE,FALSE,mainz_000001_045197_leftImg8bit_gF_8763.png,295,327,4,100,g
9,FALSE,FALSE,mainz_000001_045197_leftImg8bit_gF_8764.png,312,344,-5,91,g
10,FALSE,FALSE,mainz_000001_045197_leftImg8bit_gF_8765.png,315,347,10,106,g
11,FALSE,FALSE,mainz_000001_045197_leftImg8bit_gF_8766.png,454,486,-45,51,g
12,FALSE,FALSE,mainz_000001_045197_leftImg8bit_gF_8767.png,290,322,-38,58,g
0,FALSE,FALSE,mainz_000001_045651_leftImg8bit_rF_8768.png,1596,1628,365,461,r
1,FALSE,FALSE,mainz_000001_045651_leftImg8bit_gF_8769.png,1313,1345,-41,55,g
2,FALSE,FALSE,mainz_000001_045651_leftImg8bit_gF_8770.png,1301,1333,-47,49,g
0,FALSE,FALSE,mainz_000001_045782_leftImg8bit_rF_8771.png,751,783,-29,67,r
1,FALSE,FALSE,mainz_000001_045782_leftImg8bit_rF_8772.png,763,795,417,513,r
2,FALSE,FALSE,mainz_000001_045782_leftImg8bit_gF_8773.png,1746,1778,-54,42,g
3,FALSE,FALSE,mainz_000001_045782_leftImg8bit_gF_8774.png,747,779,-30,66,g
4,FALSE,FALSE,mainz_000001_045782_leftImg8bit_gF_8775.png,392,424,-54,42,g
5,FALSE,FALSE,mainz_000001_045782_leftImg8bit_gF_8776.png,757,789,-22,74,g
0,FALSE,FALSE,mainz_000001_046381_leftImg8bit_gF_8777.png,1133,1165,-58,38,g
1,FALSE,FALSE,mainz_000001_046381_leftImg8bit_gF_8778.png,1047,1079,-18,78,g
0,FALSE,FALSE,mainz_000001_046981_leftImg8bit_rF_8779.png,213,245,265,361,r
1,FALSE,FALSE,mainz_000001_046981_leftImg8bit_rF_8780.png,1050,1082,30,126,r
2,FALSE,FALSE,mainz_000001_046981_leftImg8bit_rF_8781.png,610,642,407,503,r
0,FALSE,FALSE,mainz_000001_047546_leftImg8bit_rF_8782.png,839,871,443,539,r
1,FALSE,FALSE,mainz_000001_047546_leftImg8bit_rF_8783.png,892,924,443,539,r
0,FALSE,FALSE,mainz_000001_047888_leftImg8bit_gF_8784.png,775,807,368,464,g
0,FALSE,FALSE,mainz_000001_048725_leftImg8bit_rF_8785.png,805,837,389,485,r
1,FALSE,FALSE,mainz_000001_048725_leftImg8bit_rF_8786.png,786,818,386,482,r
2,FALSE,FALSE,mainz_000001_048725_leftImg8bit_gF_8787.png,438,470,349,445,g
3,FALSE,FALSE,mainz_000001_048725_leftImg8bit_gF_8788.png,866,898,116,212,g
4,FALSE,FALSE,mainz_000001_048725_leftImg8bit_gF_8789.png,867,899,138,234,g
0,FALSE,FALSE,mainz_000002_000061_leftImg8bit_rF_8790.png,1195,1227,-25,71,r
1,FALSE,FALSE,mainz_000002_000061_leftImg8bit_rF_8791.png,1505,1537,-23,73,r
2,FALSE,FALSE,mainz_000002_000061_leftImg8bit_rF_8792.png,1533,1565,391,487,r
3,FALSE,FALSE,mainz_000002_000061_leftImg8bit_rF_8793.png,890,922,380,476,r
4,FALSE,FALSE,mainz_000002_000061_leftImg8bit_rF_8794.png,1126,1158,13,109,r
5,FALSE,FALSE,mainz_000002_000061_leftImg8bit_rF_8795.png,1118,1150,24,120,r
6,FALSE,FALSE,mainz_000002_000061_leftImg8bit_gF_8796.png,292,324,242,338,g
7,FALSE,FALSE,mainz_000002_000061_leftImg8bit_gF_8797.png,1734,1766,331,427,g
8,FALSE,FALSE,mainz_000002_000061_leftImg8bit_gF_8798.png,1112,1144,-34,62,g
9,FALSE,FALSE,mainz_000002_000061_leftImg8bit_gF_8799.png,426,458,19,115,g
10,FALSE,FALSE,mainz_000002_000061_leftImg8bit_gF_8800.png,480,512,21,117,g
11,FALSE,FALSE,mainz_000002_000061_leftImg8bit_gF_8801.png,456,488,27,123,g
12,FALSE,FALSE,mainz_000002_000061_leftImg8bit_gF_8802.png,475,507,-37,59,g
13,FALSE,FALSE,mainz_000002_000061_leftImg8bit_gF_8803.png,128,160,-35,61,g
14,FALSE,FALSE,mainz_000002_000061_leftImg8bit_gF_8804.png,452,484,-39,57,g
15,FALSE,FALSE,mainz_000002_000061_leftImg8bit_gF_8805.png,140,172,1,97,g
16,FALSE,FALSE,mainz_000002_000061_leftImg8bit_gF_8806.png,477,509,28,124,g
0,FALSE,FALSE,mainz_000002_000181_leftImg8bit_rF_8807.png,676,708,238,334,r
1,FALSE,FALSE,mainz_000002_000181_leftImg8bit_rF_8808.png,1037,1069,83,179,r
2,FALSE,FALSE,mainz_000002_000181_leftImg8bit_rF_8809.png,1041,1073,109,205,r
3,FALSE,FALSE,mainz_000002_000181_leftImg8bit_gF_8810.png,1452,1484,342,438,g
4,FALSE,FALSE,mainz_000002_000181_leftImg8bit_gF_8811.png,940,972,246,342,g
5,FALSE,FALSE,mainz_000002_000181_leftImg8bit_gF_8812.png,930,962,-11,85,g
6,FALSE,FALSE,mainz_000002_000181_leftImg8bit_gF_8813.png,1526,1558,0,96,g
7,FALSE,FALSE,mainz_000002_000181_leftImg8bit_gF_8814.png,-12,20,93,189,g
8,FALSE,FALSE,mainz_000002_000181_leftImg8bit_gF_8815.png,1487,1519,264,360,g
0,FALSE,FALSE,mainz_000002_000381_leftImg8bit_rF_8816.png,967,999,381,477,r
1,FALSE,FALSE,mainz_000002_000381_leftImg8bit_gF_8817.png,839,871,-60,36,g
0,FALSE,FALSE,mainz_000002_000912_leftImg8bit_rF_8818.png,1277,1309,-23,73,r
1,FALSE,FALSE,mainz_000002_000912_leftImg8bit_rF_8819.png,1615,1647,-23,73,r
0,FALSE,FALSE,mainz_000002_001747_leftImg8bit_rF_8820.png,793,825,427,523,r
1,FALSE,FALSE,mainz_000002_001747_leftImg8bit_rF_8821.png,1525,1557,23,119,r
2,FALSE,FALSE,mainz_000002_001747_leftImg8bit_rF_8822.png,935,967,10,106,r
3,FALSE,FALSE,mainz_000002_001747_leftImg8bit_rF_8823.png,840,872,-4,92,r
4,FALSE,FALSE,mainz_000002_001747_leftImg8bit_gF_8824.png,47,79,371,467,g
5,FALSE,FALSE,mainz_000002_001747_leftImg8bit_gF_8825.png,897,929,396,492,g
6,FALSE,FALSE,mainz_000002_001747_leftImg8bit_gF_8826.png,1500,1532,323,419,g
7,FALSE,FALSE,mainz_000002_001747_leftImg8bit_gF_8827.png,2028,2060,36,132,g
8,FALSE,FALSE,mainz_000002_001747_leftImg8bit_gF_8828.png,1542,1574,-36,60,g
9,FALSE,FALSE,mainz_000002_001747_leftImg8bit_gF_8829.png,1690,1722,405,501,g
10,FALSE,FALSE,mainz_000002_001747_leftImg8bit_gF_8830.png,855,887,1,97,g
11,FALSE,FALSE,mainz_000002_001747_leftImg8bit_gF_8831.png,830,862,18,114,g
